month,hour,day_of_week,day_of_month,week_of_month,season,weekend,time_of_day,dew_point,DEW_POINT_MAX,DEW_POINT_MIN,LAT_MEAN,LAT_MAX,LAT_MIN,LON_MEAN,LON_MAX,LON_MIN,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
april,16,monday,28,week4,spring,weekday,afternoon,10.065606382483837,10.065606382483837,10.065606382483837,45.6477,45.6477,45.6477,13.85505,13.85505,13.85505,57.15,57.15,57.15,293.55,293.55,293.55,362.4,362.4,362.4,36.81,36.81,36.81,981.14,981.14,981.14,25.95,25.95,25.95,17.62,17.62,17.62,6.5,6.5,1,6.5,6.06
april,17,monday,28,week4,spring,weekday,afternoon,10.179887145011543,10.179887145011543,10.179887145011543,45.647913,45.647913,45.647913,13.85422,13.85422,13.85422,53.54,53.54,53.54,114.06,114.06,114.06,358.3,358.3,358.3,40.46,40.46,40.46,981.65,981.65,981.65,24.49,24.49,24.49,15.81,15.81,15.81,6.2,6.2,1,6.2,4.85
april,18,monday,28,week4,spring,weekday,evening,9.943630563732235,9.943630563732235,9.943630563732235,45.6479,45.6479,45.6479,13.85431,13.85431,13.85431,62.56,62.56,62.56,292.89,292.89,292.89,356.3,356.3,356.3,40.67,40.67,40.67,981.53,981.53,981.53,24.14,24.14,24.14,14.44,14.44,14.44,7.0,7.0,1,7.0,3.88
may,4,monday,5,week1,spring,weekday,night,13.86928392443459,13.86928392443459,13.86928392443459,45.647318,45.647318,45.647318,13.856063,13.856063,13.856063,66.43,66.43,66.43,113.11,113.11,113.11,374.7,374.7,374.7,61.48,61.48,61.48,964.7,964.7,964.7,21.59,21.59,21.59,15.31,15.31,15.31,10.6,10.6,1,10.6,10.28
may,5,monday,5,week1,spring,weekday,night,14.050776794534992,14.050776794534992,14.050776794534992,45.647437,45.647437,45.647437,13.855918,13.855918,13.855918,65.84,65.84,65.84,294.2,294.2,294.2,368.2,368.2,368.2,58.0,58.0,58.0,964.21,964.21,964.21,22.74,22.74,22.74,15.94,15.94,15.94,5.9,5.9,1,5.9,18.28
may,6,monday,5,week1,spring,weekday,morning,13.244077691463701,13.244077691463701,13.244077691463701,45.647337,45.647337,45.647337,13.8561,13.8561,13.8561,56.15,56.15,56.15,115.07,115.07,115.07,356.0,356.0,356.0,55.98,55.98,55.98,964.28,964.28,964.28,22.46,22.46,22.46,15.75,15.75,15.75,5.4,5.4,1,5.4,12.8
may,8,monday,5,week1,spring,weekday,morning,12.706549697773955,12.706549697773955,12.706549697773955,45.647798,45.647798,45.647798,13.854565,13.854565,13.854565,46.91,46.91,46.91,114.12,114.12,114.12,367.2,367.2,367.2,53.46,53.46,53.46,964.42,964.42,964.42,22.64,22.64,22.64,16.37,16.37,16.37,4.1,4.1,1,4.1,11.55
may,9,monday,5,week1,spring,weekday,morning,14.187069959681294,14.187069959681294,14.187069959681294,45.647327,45.647327,45.647327,13.85628,13.85628,13.85628,57.95,57.95,57.95,294.26,294.26,294.26,358.1,358.1,358.1,51.6,51.6,51.6,963.78,963.78,963.78,24.83,24.83,24.83,19.12,19.12,19.12,6.9,6.9,1,6.9,11.92
may,10,monday,5,week1,spring,weekday,morning,14.259408030143135,14.259408030143135,14.259408030143135,45.647363,45.647363,45.647363,13.85617,13.85617,13.85617,56.67,56.67,56.67,112.41,112.41,112.41,366.8,366.8,366.8,52.34,52.34,52.34,964.66,964.66,964.66,24.67,24.67,24.67,17.62,17.62,17.62,7.2,7.2,1,7.2,17.5
may,11,monday,5,week1,spring,weekday,morning,14.534521884579569,14.534521884579569,14.534521884579569,45.64768,45.64768,45.64768,13.85515,13.85515,13.85515,51.32,51.32,51.32,295.46,295.46,295.46,359.0,359.0,359.0,49.49,49.49,49.49,964.01,964.01,964.01,25.91,25.91,25.91,18.0,18.0,18.0,8.6,8.6,1,8.6,13.83
may,13,monday,5,week1,spring,weekday,afternoon,15.161834650313809,15.161834650313809,15.161834650313809,45.647552,45.647552,45.647552,13.855565,13.855565,13.855565,54.75,54.75,54.75,295.2,295.2,295.2,361.7,361.7,361.7,49.24,49.24,49.24,963.55,963.55,963.55,26.68,26.68,26.68,18.25,18.25,18.25,9.0,9.0,1,9.0,11.19
may,14,monday,5,week1,spring,weekday,afternoon,14.418636096394087,14.418636096394087,14.418636096394087,45.647495,45.647495,45.647495,13.855645,13.855645,13.855645,60.8,60.8,60.8,113.68,113.68,113.68,357.3,357.3,357.3,50.63,50.63,50.63,963.89,963.89,963.89,25.4,25.4,25.4,18.37,18.37,18.37,5.6,5.6,1,5.6,13.92
may,15,monday,5,week1,spring,weekday,afternoon,15.058295025566265,15.058295025566265,15.058295025566265,45.64745,45.64745,45.64745,13.855797,13.855797,13.855797,53.63,53.63,53.63,294.08,294.08,294.08,363.6,363.6,363.6,52.73,52.73,52.73,963.99,963.99,963.99,25.41,25.41,25.41,16.25,16.25,16.25,6.6,6.6,1,6.6,9.75
may,16,monday,5,week1,spring,weekday,afternoon,13.883213909764708,13.883213909764708,13.883213909764708,45.647683,45.647683,45.647683,13.85493,13.85493,13.85493,49.15,49.15,49.15,113.44,113.44,113.44,355.4,355.4,355.4,56.34,56.34,56.34,964.84,964.84,964.84,23.04,23.04,23.04,14.31,14.31,14.31,5.2,5.2,1,5.2,6.82
may,20,monday,5,week1,spring,weekday,evening,10.273607880133184,10.273607880133184,10.273607880133184,45.647513,45.647513,45.647513,13.855557,13.855557,13.855557,53.84,53.84,53.84,112.79,112.79,112.79,365.8,365.8,365.8,58.86,58.86,58.86,966.56,966.56,966.56,18.47,18.47,18.47,11.44,11.44,11.44,2.3,2.3,1,2.3,6.71
may,6,monday,19,week3,spring,weekday,morning,10.880712758569503,10.880712758569503,10.880712758569503,45.647315,45.647315,45.647315,13.85623,13.85623,13.85623,59.54,59.54,59.54,293.22,293.22,293.22,375.6,375.6,375.6,48.09,48.09,48.09,973.45,973.45,973.45,22.4,22.4,22.4,17.31,17.31,17.31,9.7,9.7,1,9.7,8.55
may,10,thursday,29,week4,spring,weekday,morning,13.962668200398424,13.962668200398424,13.962668200398424,45.64738,45.64738,45.64738,13.855803,13.855803,13.855803,55.6,55.6,55.6,113.35,113.35,113.35,360.5,360.5,360.5,36.57,36.57,36.57,976.44,976.44,976.44,30.47,30.47,30.47,22.37,22.37,22.37,2.4,2.4,1,2.4,8.19
may,12,thursday,29,week4,spring,weekday,afternoon,14.362649384566476,14.362649384566476,14.362649384566476,45.647365,45.647365,45.647365,13.856078,13.856078,13.856078,62.8,62.8,62.8,111.66,111.66,111.66,369.3,369.3,369.3,44.31,44.31,44.31,977.11,977.11,977.11,27.6,27.6,27.6,19.94,19.94,19.94,2.2,2.2,1,2.2,5.24
june,7,tuesday,3,week1,summer,weekday,morning,13.59075677264655,13.59075677264655,13.59075677264655,45.64792,45.64792,45.64792,13.854242,13.854242,13.854242,53.56,53.56,53.56,293.76,293.76,293.76,371.6,371.6,371.6,41.73,41.73,41.73,975.48,975.48,975.48,27.77,27.77,27.77,23.5,23.5,23.5,6.4,6.4,1,6.4,17.4
june,6,friday,6,week1,summer,weekday,morning,17.087648065992706,17.087648065992706,17.087648065992706,45.647517,45.647517,45.647517,13.855585,13.855585,13.855585,61.12,61.12,61.12,293.33,293.33,293.33,366.6,366.6,366.6,48.37,48.37,48.37,976.01,976.01,976.01,29.09,29.09,29.09,22.13,22.13,22.13,7.8,7.8,1,7.8,14.21
june,13,friday,6,week1,summer,weekday,afternoon,18.705225507262366,18.705225507262366,18.705225507262366,45.647345,45.647345,45.647345,13.85602,13.85602,13.85602,63.17,63.17,63.17,112.05,112.05,112.05,367.8,367.8,367.8,39.71,39.71,39.71,976.61,976.61,976.61,34.36,34.36,34.36,26.25,26.25,26.25,10.9,10.9,1,10.9,15.0
june,14,friday,6,week1,summer,weekday,afternoon,18.68669208557765,18.68669208557765,18.68669208557765,45.647307,45.647307,45.647307,13.856107,13.856107,13.856107,57.08,57.08,57.08,113.39,113.39,113.39,360.6,360.6,360.6,40.74,40.74,40.74,976.53,976.53,976.53,33.88,33.88,33.88,25.37,25.37,25.37,9.7,9.7,1,9.7,16.86
june,17,friday,6,week1,summer,weekday,afternoon,16.583098005935856,16.583098005935856,16.583098005935856,45.647785,45.647785,45.647785,13.854593,13.854593,13.854593,60.67,60.67,60.67,113.37,113.37,113.37,361.2,361.2,361.2,42.9,42.9,42.9,976.25,976.25,976.25,30.62,30.62,30.62,22.5,22.5,22.5,9.9,9.9,1,9.9,12.42
june,4,sunday,22,week4,summer,weekend,night,11.19615899464158,11.19615899464158,11.19615899464158,45.647395,45.647395,45.647395,13.856068,13.856068,13.856068,58.49,58.49,58.49,294.01,294.01,294.01,376.6,376.6,376.6,38.6,38.6,38.6,979.57,979.57,979.57,26.42,26.42,26.42,20.37,20.37,20.37,7.5,7.5,1,7.5,9.3
june,5,sunday,22,week4,summer,weekend,night,11.248439631418176,11.248439631418176,11.248439631418176,45.647512,45.647512,45.647512,13.855565,13.855565,13.855565,62.12,62.12,62.12,115.11,115.11,115.11,370.5,370.5,370.5,36.63,36.63,36.63,980.39,980.39,980.39,27.37,27.37,27.37,21.75,21.75,21.75,5.3,5.3,1,5.3,18.73
june,6,sunday,22,week4,summer,weekend,morning,11.609792936009177,11.609792936009177,11.609792936009177,45.647487,45.647487,45.647487,13.855832,13.855832,13.855832,65.02,65.02,65.02,294.54,294.54,294.54,371.8,371.8,371.8,32.43,32.43,32.43,979.81,979.81,979.81,29.88,29.88,29.88,24.63,24.63,24.63,5.8,5.8,1,5.8,14.82
june,8,sunday,22,week4,summer,weekend,morning,12.989710864698313,12.989710864698313,12.989710864698313,45.64738,45.64738,45.64738,13.855958,13.855958,13.855958,62.52,62.52,62.52,293.24,293.24,293.24,352.8,352.8,352.8,30.43,30.43,30.43,979.34,979.34,979.34,32.59,32.59,32.59,27.94,27.94,27.94,7.2,7.2,1,7.2,13.48
june,9,sunday,22,week4,summer,weekend,morning,13.12798847849538,13.12798847849538,13.12798847849538,45.647845,45.647845,45.647845,13.85439,13.85439,13.85439,61.73,61.73,61.73,113.25,113.25,113.25,357.9,357.9,357.9,27.73,27.73,27.73,979.86,979.86,979.86,34.41,34.41,34.41,29.06,29.06,29.06,8.8,8.8,1,8.8,9.5
june,11,sunday,22,week4,summer,weekend,morning,13.687630867655791,13.687630867655791,13.687630867655791,45.647493,45.647493,45.647493,13.855642,13.855642,13.855642,58.63,58.63,58.63,114.24,114.24,114.24,374.6,374.6,374.6,28.92,28.92,28.92,979.87,979.87,979.87,34.31,34.31,34.31,29.69,29.69,29.69,7.9,7.9,1,7.9,16.73
june,13,sunday,22,week4,summer,weekend,afternoon,16.05962889569989,16.05962889569989,16.05962889569989,45.647872,45.647872,45.647872,13.854425,13.854425,13.854425,58.23,58.23,58.23,113.07,113.07,113.07,357.9,357.9,357.9,33.08,33.08,33.08,979.25,979.25,979.25,34.64,34.64,34.64,27.69,27.69,27.69,10.6,10.6,1,10.6,20.86
june,15,sunday,22,week4,summer,weekend,afternoon,15.539318125747124,15.539318125747124,15.539318125747124,45.647792,45.647792,45.647792,13.854525,13.854525,13.854525,56.58,56.58,56.58,114.12,114.12,114.12,363.1,363.1,363.1,33.14,33.14,33.14,978.4,978.4,978.4,34.01,34.01,34.01,27.19,27.19,27.19,9.3,9.3,1,9.3,10.39
june,3,monday,23,week4,summer,weekday,night,13.24596510830128,13.24596510830128,13.24596510830128,45.647385,45.647385,45.647385,13.855867,13.855867,13.855867,54.39,54.39,54.39,112.57,112.57,112.57,364.0,364.0,364.0,46.53,46.53,46.53,977.42,977.42,977.42,25.54,25.54,25.54,14.69,14.69,14.69,5.4,5.4,1,5.4,10.83
june,4,monday,23,week4,summer,weekday,night,13.950221915280858,13.950221915280858,13.950221915280858,45.647938,45.647938,45.647938,13.854248,13.854248,13.854248,64.71,64.71,64.71,293.3,293.3,293.3,364.5,364.5,364.5,48.48,48.48,48.48,976.84,976.84,976.84,25.62,25.62,25.62,16.19,16.19,16.19,5.2,5.2,1,5.2,19.57
june,5,monday,23,week4,summer,weekday,night,15.037899145619262,15.037899145619262,15.037899145619262,45.647648,45.647648,45.647648,13.854988,13.854988,13.854988,66.52,66.52,66.52,113.99,113.99,113.99,372.3,372.3,372.3,50.85,50.85,50.85,977.35,977.35,977.35,26.0,26.0,26.0,21.0,21.0,21.0,7.5,7.5,1,7.5,16.92
june,6,monday,23,week4,summer,weekday,morning,15.961746849996326,15.961746849996326,15.961746849996326,45.647932,45.647932,45.647932,13.854283,13.854283,13.854283,64.8,64.8,64.8,295.47,295.47,295.47,369.1,369.1,369.1,42.07,42.07,42.07,976.89,976.89,976.89,30.27,30.27,30.27,25.62,25.62,25.62,6.7,6.7,1,6.7,26.35
june,7,monday,23,week4,summer,weekday,morning,15.815445391275738,15.815445391275738,15.815445391275738,45.647415,45.647415,45.647415,13.855938,13.855938,13.855938,64.69,64.69,64.69,113.07,113.07,113.07,379.9,379.9,379.9,38.37,38.37,38.37,977.07,977.07,977.07,31.72,31.72,31.72,26.31,26.31,26.31,8.1,8.1,1,8.1,18.44
june,8,monday,23,week4,summer,weekday,morning,16.49028682444116,16.49028682444116,16.49028682444116,45.647667,45.647667,45.647667,13.855083,13.855083,13.855083,59.67,59.67,59.67,294.15,294.15,294.15,360.6,360.6,360.6,34.94,34.94,34.94,976.85,976.85,976.85,34.15,34.15,34.15,28.56,28.56,28.56,6.5,6.5,1,6.5,27.0
june,9,monday,23,week4,summer,weekday,morning,16.62116945166821,16.62116945166821,16.62116945166821,45.64743,45.64743,45.64743,13.855822,13.855822,13.855822,64.65,64.65,64.65,113.64,113.64,113.64,358.3,358.3,358.3,32.42,32.42,32.42,976.99,976.99,976.99,35.65,35.65,35.65,29.37,29.37,29.37,7.8,7.8,1,7.8,25.84
june,17,monday,23,week4,summer,weekday,afternoon,16.358465754657146,16.358465754657146,16.358465754657146,45.647642,45.647642,45.647642,13.855125,13.855125,13.855125,64.04,64.04,64.04,113.5,113.5,113.5,383.0,383.0,383.0,47.9,47.9,47.9,974.31,974.31,974.31,28.46,28.46,28.46,24.69,24.69,24.69,7.4,7.4,1,7.4,5.37
june,18,monday,23,week4,summer,weekday,evening,17.318841051010335,17.318841051010335,17.318841051010335,45.647565,45.647565,45.647565,13.855527,13.855527,13.855527,65.23,65.23,65.23,293.46,293.46,293.46,364.3,364.3,364.3,42.05,42.05,42.05,973.24,973.24,973.24,31.79,31.79,31.79,24.37,24.37,24.37,9.0,9.0,1,9.0,4.29
june,4,saturday,28,week4,summer,weekend,night,15.43310941736155,15.43310941736155,15.43310941736155,45.647713,45.647713,45.647713,13.854908,13.854908,13.854908,64.88,64.88,64.88,293.67,293.67,293.67,368.7,368.7,368.7,53.44,53.44,53.44,980.14,980.14,980.14,25.59,25.59,25.59,23.81,23.81,23.81,6.1,6.1,1,6.1,11.9
june,16,saturday,28,week4,summer,weekend,afternoon,16.91701841686354,16.91701841686354,16.91701841686354,45.647743,45.647743,45.647743,13.854952,13.854952,13.854952,46.23,46.23,46.23,115.57,115.57,115.57,367.7,367.7,367.7,34.3,34.3,34.3,980.2,980.2,980.2,34.97,34.97,34.97,28.19,28.19,28.19,6.2,6.2,1,6.2,5.41
july,10,friday,4,week1,summer,weekday,morning,18.425841746184314,18.425841746184314,18.425841746184314,45.64747,45.64747,45.64747,13.85566,13.85566,13.85566,64.23,64.23,64.23,114.34,114.34,114.34,368.0,368.0,368.0,28.2,28.2,28.2,977.24,977.24,977.24,40.32,40.32,40.32,34.44,34.44,34.44,8.8,8.8,1,8.8,16.26
july,13,tuesday,8,week2,summer,weekday,afternoon,14.450701225790828,14.450701225790828,14.450701225790828,45.647597,45.647597,45.647597,13.855225,13.855225,13.855225,60.45,60.45,60.45,113.85,113.85,113.85,359.3,359.3,359.3,53.15,53.15,53.15,965.65,965.65,965.65,24.62,24.62,24.62,22.06,22.06,22.06,2.4,2.4,1,2.4,5.82
july,6,sunday,13,week2,summer,weekend,morning,17.79824133271414,17.79824133271414,17.79824133271414,45.647647,45.647647,45.647647,13.855,13.855,13.855,52.67,52.67,52.67,113.74,113.74,113.74,382.2,382.2,382.2,71.88,71.88,71.88,975.24,975.24,975.24,23.15,23.15,23.15,21.75,21.75,21.75,5.8,5.8,1,5.8,12.06
july,10,monday,28,week4,summer,weekday,morning,16.687178736005436,16.687178736005436,16.687178736005436,45.647283,45.647283,45.647283,13.85585,13.85585,13.85585,56.19,56.19,56.19,113.0,113.0,113.0,363.4,363.4,363.4,68.98,68.98,68.98,966.72,966.72,966.72,22.67,22.67,22.67,18.37,18.37,18.37,10.3,10.3,1,10.3,5.64
july,7,thursday,31,week4,summer,weekday,morning,18.57829053721139,18.57829053721139,18.57829053721139,45.647618,45.647618,45.647618,13.855352,13.855352,13.855352,63.69,63.69,63.69,295.15,295.15,295.15,362.8,362.8,362.8,66.08,66.08,66.08,975.3,975.3,975.3,25.37,25.37,25.37,22.62,22.62,22.62,5.6,5.6,1,5.6,9.73
august,7,tuesday,26,week4,summer,weekday,morning,16.952599767455432,16.952599767455432,16.952599767455432,45.647633,45.647633,45.647633,13.85511,13.85511,13.85511,64.15,64.15,64.15,113.09,113.09,113.09,370.5,370.5,370.5,59.05,59.05,59.05,976.05,976.05,976.05,25.54,25.54,25.54,21.44,21.44,21.44,7.1,7.1,1,7.1,8.0
september,7,thursday,4,week1,autumn,weekday,morning,18.29606355647267,18.29606355647267,18.29606355647267,45.64761,45.64761,45.64761,13.85531,13.85531,13.85531,65.28,65.28,65.28,293.98,293.98,293.98,364.1,364.1,364.1,61.26,61.26,61.26,974.92,974.92,974.92,26.35,26.35,26.35,21.44,21.44,21.44,2.4,2.4,1,2.4,11.54
september,5,friday,5,week1,autumn,weekday,night,13.977236109612708,13.977236109612708,13.977236109612708,45.647453,45.647453,45.647453,13.855653,13.855653,13.855653,52.87,52.87,52.87,114.16,114.16,114.16,364.9,364.9,364.9,76.72,76.72,76.72,975.11,975.11,975.11,18.13,18.13,18.13,15.63,15.63,15.63,8.2,8.2,1,8.2,17.32
september,6,monday,15,week3,autumn,weekday,morning,15.708654383939841,15.708654383939841,15.708654383939841,45.647438,45.647438,45.647438,13.855982,13.855982,13.855982,60.54,60.54,60.54,293.86,293.86,293.86,376.5,376.5,376.5,71.81,71.81,71.81,979.2,979.2,979.2,20.99,20.99,20.99,18.69,18.69,18.69,4.1,4.1,1,4.1,18.63
september,10,monday,15,week3,autumn,weekday,morning,19.763642534739052,19.763642534739052,19.763642534739052,45.647325,45.647325,45.647325,13.856278,13.856278,13.856278,60.71,60.71,60.71,293.17,293.17,293.17,370.2,370.2,370.2,51.55,51.55,51.55,979.13,979.13,979.13,30.9,30.9,30.9,24.06,24.06,24.06,14.5,14.5,1,14.5,8.81
october,6,thursday,2,week1,autumn,weekday,morning,3.1485453210335006,3.1485453210335006,3.1485453210335006,45.647817,45.647817,45.647817,13.854437,13.854437,13.854437,63.67,63.67,63.67,293.19,293.19,293.19,372.2,372.2,372.2,36.49,36.49,36.49,979.4,979.4,979.4,18.29,18.29,18.29,11.19,11.19,11.19,5.7,5.7,1,5.7,7.24
october,10,tuesday,28,week4,autumn,weekday,morning,9.531857402391804,9.531857402391804,9.531857402391804,45.647832,45.647832,45.647832,13.854365,13.854365,13.854365,64.95,64.95,64.95,113.89,113.89,113.89,362.8,362.8,362.8,51.33,51.33,51.33,975.3,975.3,975.3,19.87,19.87,19.87,14.13,14.13,14.13,5.2,5.2,1,5.2,11.96
october,15,tuesday,28,week4,autumn,weekday,afternoon,11.850302053947235,11.850302053947235,11.850302053947235,45.647518,45.647518,45.647518,13.855592,13.855592,13.855592,57.1,57.1,57.1,114.03,114.03,114.03,362.6,362.6,362.6,55.55,55.55,55.55,974.95,974.95,974.95,21.09,21.09,21.09,13.25,13.25,13.25,7.0,7.0,1,7.0,5.04
november,13,wednesday,12,week2,autumn,weekday,afternoon,15.74283601253544,15.74283601253544,15.74283601253544,45.64748,45.64748,45.64748,13.855568,13.855568,13.855568,63.95,63.95,63.95,113.17,113.17,113.17,353.7,353.7,353.7,72.1,72.1,72.1,980.87,980.87,980.87,20.96,20.96,20.96,14.0,14.0,14.0,35.3,35.3,1,35.3,30.43
november,18,wednesday,12,week2,autumn,weekday,evening,9.250382587418786,9.250382587418786,9.250382587418786,45.647533,45.647533,45.647533,13.855375,13.855375,13.855375,59.82,59.82,59.82,113.23,113.23,113.23,363.1,363.1,363.1,73.69,73.69,73.69,982.55,982.55,982.55,13.87,13.87,13.87,10.19,10.19,10.19,10.1,10.1,1,10.1,31.03
december,8,monday,1,week1,winter,weekday,morning,4.521284565930725,4.521284565930725,4.521284565930725,45.647863,45.647863,45.647863,13.854263,13.854263,13.854263,54.26,54.26,54.26,291.91,291.91,291.91,382.0,382.0,382.0,43.37,43.37,43.37,975.85,975.85,975.85,17.08,17.08,17.08,9.69,9.69,9.69,7.3,7.3,1,7.3,10.7
